EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition_
2756,32,No,Travel_Rarely,Sales,3,4,Life Sciences,1,Male,2,Manufacturing Director,Married,97150,1,Y,15,8,1,10,1,10,0,9,2,2,3,2,3,0
2757,36,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,2,Sales Representative,Married,43200,3,Y,17,8,0,5,2,1,0,0,2,4,3,3,3,0
2758,31,No,Travel_Rarely,Research & Development,27,3,Medical,1,Female,2,Research Director,Single,21320,1,Y,18,8,0,11,3,11,1,8,3,4,3,3,3,0
2759,35,No,Travel_Rarely,Research & Development,2,4,Medical,1,Male,2,Healthcare Representative,Single,101240,0,Y,14,8,1,16,2,15,2,8,3,1,3,4,3,0
2760,45,No,Travel_Rarely,Human Resources,14,3,Human Resources,1,Female,1,Sales Executive,Married,54730,4,Y,13,8,0,17,3,0,0,0,4,1,4,1,3,0
2761,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,3,Sales Executive,Single,52070,4,Y,17,8,3,16,3,5,0,2,1,3,4,3,3,0
2762,46,No,Travel_Rarely,Research & Development,9,3,Medical,1,Male,3,Manager,Divorced,164370,8,Y,15,8,1,16,0,4,0,2,2,2,3,3,3,0
2763,30,No,Travel_Rarely,Sales,18,3,Life Sciences,1,Male,4,Human Resources,Married,22960,1,Y,18,8,1,10,2,10,3,0,4,4,2,3,3,0
2764,35,No,Travel_Rarely,Research & Development,20,4,Life Sciences,1,Female,3,Human Resources,Single,40690,1,Y,13,8,0,6,5,6,0,4,2,3,3,3,3,0
2765,55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,2,Laboratory Technician,Married,74410,3,Y,12,8,1,24,4,1,1,0,1,4,3,3,3,0
2766,38,No,Non-Travel,Sales,11,1,Marketing,1,Male,2,Laboratory Technician,Divorced,24300,7,Y,13,8,2,17,2,13,1,9,2,4,3,4,3,0
2767,34,No,Travel_Rarely,Research & Development,8,2,Medical,1,Male,1,Research Scientist,Married,58780,1,Y,14,8,0,5,1,5,1,3,1,2,3,3,3,0
2768,56,No,Travel_Rarely,Human Resources,2,1,Medical,1,Male,2,Sales Executive,Single,26440,4,Y,11,8,1,37,2,6,0,2,4,4,2,3,3,0
2769,23,No,Travel_Rarely,Research & Development,10,3,Medical,1,Male,2,Laboratory Technician,Divorced,64390,3,Y,22,8,3,3,2,0,0,0,3,1,3,3,4,0
2770,51,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1,Female,5,Manufacturing Director,Married,24510,3,Y,17,8,0,10,2,4,0,3,4,4,3,2,3,0
2771,30,No,Travel_Rarely,Sales,8,2,Technical Degree,1,Male,1,Sales Representative,Married,63920,1,Y,21,8,1,11,2,11,10,8,3,4,3,4,4,0
2772,46,Yes,Travel_Rarely,Sales,1,2,Medical,1,Female,2,Research Scientist,Single,97140,1,Y,22,8,0,9,0,9,4,7,3,4,3,3,4,1
2773,40,No,Travel_Frequently,Research & Development,6,3,Medical,1,Male,1,Healthcare Representative,Married,60770,1,Y,16,8,2,22,2,22,11,11,3,2,2,2,3,0
2774,51,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,Female,5,Sales Representative,Single,24500,0,Y,12,8,1,11,2,10,1,0,3,4,1,3,3,0
2775,30,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Male,1,Manufacturing Director,Divorced,92500,1,Y,12,8,3,11,0,11,2,7,3,2,2,3,3,0
2776,46,No,Travel_Frequently,Research & Development,12,1,Medical,1,Male,1,Laboratory Technician,Married,20740,2,Y,15,8,1,21,3,10,9,5,3,1,2,3,3,0
2777,32,No,Travel_Rarely,Sales,15,3,Marketing,1,Male,1,Research Scientist,Single,101690,1,Y,14,8,0,12,6,11,5,7,2,3,3,2,3,0
2778,54,No,Travel_Rarely,Research & Development,25,1,Medical,1,Female,1,Laboratory Technician,Married,48550,9,Y,25,8,1,16,2,4,0,3,1,3,1,2,4,0
2779,24,No,Travel_Rarely,Sales,6,2,Marketing,1,Male,2,Research Scientist,Married,40870,0,Y,20,8,3,4,1,3,0,2,1,3,2,3,4,0
2780,28,No,Non-Travel,Sales,9,4,Medical,1,Male,2,Laboratory Technician,Married,23670,1,Y,13,8,0,5,2,5,0,4,2,3,4,2,3,0
2781,58,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,Male,2,Sales Executive,Single,29720,0,Y,14,8,0,38,2,37,1,8,4,3,2,4,3,0
2782,44,No,Non-Travel,Research & Development,23,2,Medical,1,Female,1,Research Scientist,Married,195860,4,Y,16,8,0,17,3,3,1,2,2,2,4,2,3,0
2783,37,Yes,Travel_Rarely,Human Resources,9,3,Human Resources,1,Male,2,Healthcare Representative,Divorced,54840,4,Y,17,8,0,7,4,3,0,2,3,1,3,3,3,1
2784,32,No,Travel_Rarely,Human Resources,12,2,Human Resources,1,Female,1,Sales Representative,Single,20610,1,Y,15,8,1,1,2,1,0,0,4,1,3,2,3,0
2785,20,Yes,Travel_Frequently,Sales,4,4,Life Sciences,1,Female,2,Healthcare Representative,Single,99240,1,Y,22,8,0,1,3,1,1,0,4,4,3,3,4,1
2786,34,No,Travel_Rarely,Research & Development,1,4,Other,1,Male,4,Laboratory Technician,Single,41980,1,Y,22,8,1,16,2,16,2,10,1,3,3,2,4,0
2787,37,No,Non-Travel,Sales,24,2,Life Sciences,1,Male,1,Research Scientist,Divorced,68150,5,Y,20,8,1,17,3,1,0,0,3,4,4,3,4,0
2788,59,No,Non-Travel,Research & Development,12,2,Life Sciences,1,Male,2,Sales Executive,Married,47230,9,Y,14,8,0,30,0,3,2,2,3,4,3,3,3,0
2789,50,No,Travel_Frequently,Research & Development,3,4,Medical,1,Male,4,Research Scientist,Married,61420,3,Y,13,8,2,28,3,8,0,7,1,2,2,2,3,0
2790,25,Yes,Travel_Rarely,Sales,10,1,Marketing,1,Male,2,Research Director,Single,82370,1,Y,13,8,0,6,6,6,0,3,3,3,3,2,3,1
2791,25,No,Travel_Rarely,Research & Development,26,3,Technical Degree,1,Male,1,Laboratory Technician,Married,88530,1,Y,22,8,1,2,3,2,2,1,4,4,3,3,4,0
2792,22,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,1,Sales Representative,Single,193310,1,Y,12,8,1,1,2,0,0,0,2,4,3,3,3,0
2793,51,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,Female,1,Sales Executive,Single,20730,3,Y,14,8,1,23,4,13,12,8,1,1,2,3,3,0
2794,34,Yes,Travel_Frequently,Human Resources,4,4,Life Sciences,1,Female,5,Sales Executive,Single,55620,1,Y,15,8,0,9,3,9,0,6,1,3,3,3,3,1
2795,54,No,Non-Travel,Research & Development,9,3,Life Sciences,1,Male,1,Laboratory Technician,Single,196130,2,Y,17,8,0,23,5,5,4,4,4,4,3,3,3,0
2796,24,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,2,Laboratory Technician,Married,34070,0,Y,13,8,1,6,4,5,1,2,2,3,3,3,3,0
2797,34,No,Travel_Rarely,Sales,4,3,Marketing,1,Female,2,Sales Representative,Divorced,50630,6,Y,12,8,1,12,2,1,0,0,3,2,3,3,3,0
2798,37,No,Travel_Rarely,Sales,6,1,Technical Degree,1,Male,1,Laboratory Technician,Single,46390,2,Y,12,8,2,12,3,5,1,3,3,4,3,3,3,0
2799,34,No,Travel_Rarely,Sales,9,2,Medical,1,Male,2,Healthcare Representative,Single,48760,2,Y,21,8,1,14,3,11,5,8,3,1,3,3,4,0
2800,36,No,Travel_Frequently,Human Resources,7,3,Medical,1,Male,1,Research Scientist,Married,26900,0,Y,11,8,0,10,1,9,2,8,2,4,3,3,3,0
2801,36,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,2,Manufacturing Director,Divorced,175670,5,Y,13,8,0,7,6,1,0,0,1,4,3,3,3,0
2802,43,No,Travel_Frequently,Research & Development,3,4,Life Sciences,1,Male,1,Sales Executive,Married,24080,1,Y,12,8,1,25,3,25,4,12,3,4,4,3,3,0
2803,30,No,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Female,3,Healthcare Representative,Divorced,28140,1,Y,24,8,0,10,2,10,0,9,1,3,2,3,4,0
2804,33,No,Non-Travel,Sales,7,3,Life Sciences,1,Male,2,Sales Executive,Married,112450,0,Y,21,8,0,8,3,7,0,7,3,2,4,3,4,0
2805,56,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,1,Male,2,Laboratory Technician,Married,33120,9,Y,19,8,0,7,1,5,4,3,2,2,3,1,3,1
2806,51,No,Travel_Rarely,Research & Development,3,2,Other,1,Female,2,Sales Representative,Single,190490,7,Y,14,8,1,23,2,20,15,15,1,3,3,3,3,0
2807,31,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Female,3,Sales Executive,Married,21410,4,Y,20,8,0,12,2,7,7,7,2,3,2,3,4,1
2808,26,No,Travel_Rarely,Sales,17,3,Medical,1,Female,2,Manager,Married,57690,1,Y,19,8,0,5,4,5,4,3,3,2,2,2,3,0
2809,58,Yes,Travel_Rarely,Sales,2,2,Medical,1,Female,1,Research Scientist,Married,43850,1,Y,13,8,1,40,2,40,15,6,4,4,2,2,3,1
2810,19,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,1,Male,1,Manager,Single,53320,1,Y,23,8,1,0,2,0,0,0,4,3,2,3,4,1
2811,22,No,Travel_Rarely,Sales,29,4,Technical Degree,1,Male,1,Sales Executive,Married,46630,0,Y,13,8,1,3,1,2,2,1,3,4,3,3,3,0
2812,49,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,1,Sales Executive,Married,47240,1,Y,11,8,1,16,3,15,5,11,3,1,2,2,3,0
2813,43,No,Travel_Frequently,Sales,2,2,Life Sciences,1,Male,1,Sales Executive,Single,32110,4,Y,13,8,0,18,2,3,1,2,2,3,3,4,3,0
2814,50,No,Travel_Frequently,Research & Development,19,4,Life Sciences,1,Male,2,Sales Executive,Single,53770,4,Y,14,8,1,16,3,2,2,1,3,4,3,4,3,0
2815,31,Yes,Travel_Rarely,Research & Development,15,1,Medical,1,Female,2,Sales Executive,Married,40660,3,Y,22,8,0,4,2,2,2,2,2,3,3,2,4,1
2816,41,No,Travel_Rarely,Research & Development,17,2,Other,1,Male,1,Manufacturing Director,Divorced,52080,3,Y,11,8,3,12,2,9,0,7,3,3,3,1,3,0
2817,26,No,Travel_Rarely,Research & Development,17,4,Life Sciences,1,Male,2,Sales Executive,Married,48770,1,Y,13,8,1,8,5,8,5,7,3,3,3,4,3,0
2818,36,No,Travel_Rarely,Human Resources,25,1,Human Resources,1,Male,2,Research Scientist,Divorced,31170,6,Y,21,8,1,7,2,3,0,1,2,2,3,4,4,0
2819,51,Yes,Travel_Frequently,Research & Development,6,3,Life Sciences,1,Female,1,Manager,Single,15690,2,Y,11,8,0,18,2,4,0,3,1,4,3,4,3,1
2820,39,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Female,1,Research Scientist,Married,196580,4,Y,13,8,1,17,3,15,5,9,4,3,4,4,3,0
2821,25,No,Travel_Rarely,Sales,29,1,Medical,1,Female,3,Research Scientist,Married,30690,2,Y,14,8,1,6,3,2,2,2,1,3,3,2,3,0
2822,30,No,Travel_Rarely,Research & Development,21,1,Medical,1,Male,2,Laboratory Technician,Married,104350,0,Y,11,8,0,12,5,11,4,7,3,4,1,3,3,0
2823,32,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,2,Research Director,Single,41480,7,Y,15,8,0,10,0,5,0,4,1,1,4,2,3,1
2824,45,No,Travel_Rarely,Research & Development,2,1,Technical Degree,1,Female,2,Healthcare Representative,Single,57680,5,Y,23,8,1,9,4,6,0,3,3,4,2,3,4,0
2825,38,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,Female,2,Research Director,Single,50420,3,Y,16,8,1,19,4,3,2,2,4,3,3,3,3,0
2826,30,No,Travel_Rarely,Sales,13,3,Marketing,1,Female,2,Laboratory Technician,Single,57700,1,Y,16,8,1,5,2,5,0,4,1,3,2,4,3,0
2827,32,No,Travel_Frequently,Sales,2,3,Marketing,1,Male,3,Laboratory Technician,Divorced,77560,0,Y,21,8,0,9,3,8,0,7,4,4,4,3,4,0
2828,30,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,3,Sales Executive,Divorced,103060,5,Y,13,8,0,8,5,3,2,2,4,1,3,3,3,0
2829,30,No,Travel_Rarely,Sales,9,3,Medical,1,Male,2,Research Scientist,Single,39360,0,Y,11,8,1,6,3,5,1,2,2,4,3,3,3,0
2830,41,No,Travel_Frequently,Sales,10,2,Medical,1,Female,3,Manufacturing Director,Divorced,79450,4,Y,12,8,1,21,6,7,7,7,4,1,2,2,3,0
2831,41,No,Travel_Rarely,Research & Development,10,4,Medical,1,Male,4,Research Scientist,Married,57430,2,Y,12,8,3,7,2,5,1,4,3,1,3,4,3,0
2832,19,No,Travel_Rarely,Research & Development,1,3,Other,1,Female,5,Manufacturing Director,Single,152020,1,Y,18,8,3,1,2,1,0,0,2,2,3,2,3,0
2833,40,No,Travel_Frequently,Research & Development,26,4,Medical,1,Male,2,Manufacturing Director,Divorced,54400,1,Y,12,8,1,20,2,20,2,13,2,2,3,3,3,0
2834,35,No,Travel_Rarely,Sales,8,1,Marketing,1,Female,3,Laboratory Technician,Married,37600,1,Y,14,8,3,10,2,10,0,6,3,2,3,3,3,0
2835,53,No,Travel_Rarely,Sales,14,2,Life Sciences,1,Female,5,Manufacturing Director,Married,35170,2,Y,12,8,1,13,1,7,4,5,2,3,1,2,3,0
2836,45,No,Travel_Rarely,Sales,1,4,Technical Degree,1,Male,1,Research Scientist,Divorced,25800,8,Y,17,8,3,20,3,17,0,15,2,2,1,3,3,0
2837,32,No,Travel_Frequently,Sales,2,2,Life Sciences,1,Female,1,Manufacturing Director,Single,21660,1,Y,19,8,1,9,4,9,3,7,2,4,3,1,3,0
2838,29,No,Non-Travel,Research & Development,10,4,Technical Degree,1,Male,3,Healthcare Representative,Married,58690,1,Y,11,8,1,10,6,10,0,9,4,3,3,4,3,0
2839,51,No,Travel_Rarely,Research & Development,1,3,Other,1,Female,3,Research Director,Married,80080,2,Y,15,8,1,10,4,1,0,0,2,3,3,3,3,0
2840,58,No,Travel_Rarely,Sales,3,3,Marketing,1,Female,1,Research Scientist,Married,52060,4,Y,11,8,3,9,4,1,0,0,2,2,2,1,3,0
2841,40,No,Travel_Rarely,Research & Development,11,2,Technical Degree,1,Male,4,Laboratory Technician,Married,52950,7,Y,18,8,0,15,4,12,2,11,3,4,2,3,3,0
2842,34,No,Travel_Frequently,Sales,24,4,Marketing,1,Male,2,Manufacturing Director,Married,164130,6,Y,16,8,0,6,1,4,1,2,3,3,3,3,3,0
2843,22,No,Travel_Rarely,Research & Development,3,3,Medical,1,Male,1,Laboratory Technician,Married,132690,1,Y,25,8,1,2,2,2,2,2,3,4,3,3,4,0
2844,27,No,Non-Travel,Research & Development,3,3,Medical,1,Male,1,Healthcare Representative,Divorced,27830,6,Y,16,8,1,6,2,2,2,2,4,2,1,4,3,0
2845,28,No,Travel_Rarely,Sales,4,4,Life Sciences,1,Male,2,Healthcare Representative,Married,54330,1,Y,13,8,1,5,4,5,0,2,3,4,1,2,3,0
2846,57,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,2,Manufacturing Director,Divorced,20130,3,Y,14,8,1,12,5,5,1,4,3,4,1,3,3,0
2847,27,No,Non-Travel,Research & Development,2,3,Life Sciences,1,Male,1,Manufacturing Director,Divorced,139660,1,Y,19,8,0,1,1,1,0,1,3,3,2,3,3,0
2848,50,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Female,2,Manufacturing Director,Single,43740,3,Y,15,8,1,21,5,5,4,4,3,2,3,4,3,0
2849,41,No,Travel_Rarely,Sales,7,4,Marketing,1,Male,4,Laboratory Technician,Divorced,68420,4,Y,12,8,1,13,3,9,1,8,1,3,3,3,3,0
2850,30,No,Travel_Rarely,Human Resources,1,4,Human Resources,1,Female,1,Manager,Married,174260,2,Y,12,8,1,12,0,10,7,4,2,4,3,2,3,0
2851,38,No,Travel_Rarely,Sales,1,1,Medical,1,Male,2,Laboratory Technician,Single,176030,4,Y,16,8,0,12,0,8,0,7,1,4,4,2,3,0
2852,32,No,Travel_Rarely,Research & Development,20,3,Medical,1,Female,1,Manufacturing Director,Single,45810,3,Y,14,8,1,8,3,5,1,4,3,3,3,3,3,0
2853,27,No,Travel_Rarely,Research & Development,5,4,Medical,1,Male,2,Healthcare Representative,Married,47350,0,Y,13,8,0,6,2,5,1,1,3,2,2,3,3,0
2854,19,Yes,Travel_Frequently,Research & Development,10,2,Life Sciences,1,Male,2,Healthcare Representative,Single,41870,0,Y,22,8,1,1,4,0,0,0,3,1,4,3,4,1
2855,36,No,Travel_Frequently,Sales,25,3,Marketing,1,Female,2,Research Director,Single,55050,4,Y,21,8,2,13,3,8,7,2,4,2,2,3,4,0
2856,30,No,Non-Travel,Sales,1,3,Medical,1,Female,1,Sales Executive,Divorced,54700,1,Y,18,8,1,12,2,12,6,10,3,1,3,3,3,0
2857,45,No,Travel_Rarely,Research & Development,24,2,Medical,1,Male,2,Sales Executive,Divorced,54760,4,Y,13,8,1,9,3,5,0,3,3,1,4,3,3,0
2858,56,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Male,4,Manager,Divorced,25870,4,Y,12,8,0,19,2,2,2,2,3,1,3,2,3,0
2859,33,No,Travel_Rarely,Research & Development,2,2,Medical,1,Male,1,Sales Executive,Single,24400,0,Y,18,8,3,4,4,3,0,2,3,4,4,3,3,0
2860,19,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Male,2,Sales Executive,Single,159720,1,Y,21,8,0,1,2,1,1,0,2,4,2,3,4,1
2861,46,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,Female,2,Laboratory Technician,Divorced,153790,1,Y,12,8,0,24,1,24,15,7,2,1,3,1,3,0
2862,38,No,Travel_Rarely,Sales,4,4,Life Sciences,1,Male,1,Manufacturing Director,Single,70820,1,Y,14,8,0,2,3,2,2,1,3,4,3,4,3,0
2863,31,No,Travel_Rarely,Sales,2,5,Life Sciences,1,Male,2,Sales Representative,Married,27280,8,Y,11,8,0,7,3,4,0,2,3,4,3,4,3,0
2864,34,No,Travel_Rarely,Sales,9,3,Marketing,1,Female,2,Manager,Single,53680,2,Y,14,8,1,9,2,3,1,2,4,2,3,3,3,0
2865,41,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,1,Male,5,Laboratory Technician,Single,53470,1,Y,24,8,1,4,1,4,0,2,2,2,2,3,4,1
2866,50,No,Travel_Rarely,Sales,19,4,Marketing,1,Male,3,Sales Executive,Married,31950,2,Y,11,8,0,5,4,3,0,2,3,3,2,2,3,0
2867,53,No,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,1,Manager,Divorced,39890,1,Y,13,8,0,5,2,4,1,3,4,1,3,3,3,0
2868,33,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Male,1,Human Resources,Married,33060,1,Y,11,8,3,8,6,8,1,6,4,2,3,1,3,0
2869,40,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,Female,2,Sales Executive,Married,70050,1,Y,20,8,2,21,2,20,9,9,4,3,3,3,4,0
2870,55,No,Travel_Rarely,Research & Development,6,1,Life Sciences,1,Female,2,Laboratory Technician,Single,26550,8,Y,17,8,0,36,0,24,2,15,3,2,3,2,3,0
2871,34,No,Travel_Frequently,Human Resources,7,4,Other,1,Female,1,Research Scientist,Married,13930,1,Y,11,8,2,10,4,10,1,9,4,3,2,4,3,0
2872,51,No,Travel_Rarely,Human Resources,4,2,Human Resources,1,Male,2,Sales Representative,Single,25700,3,Y,18,8,0,21,2,7,1,0,4,2,3,3,3,0
2873,52,No,Travel_Rarely,Research & Development,2,4,Medical,1,Female,2,Sales Representative,Married,35370,0,Y,11,8,1,34,3,33,11,9,3,3,3,3,3,0
2874,27,No,Travel_Rarely,Sales,15,3,Marketing,1,Male,1,Research Scientist,Single,39860,1,Y,12,8,2,7,3,7,0,3,4,2,2,3,3,0
2875,35,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,2,Research Director,Married,108830,3,Y,12,8,0,8,3,1,0,1,2,3,3,4,3,1
2876,43,No,Non-Travel,Research & Development,6,2,Medical,1,Male,1,Healthcare Representative,Divorced,20280,4,Y,20,8,1,7,2,5,2,2,4,NA,4,2,4,0
2877,45,No,Non-Travel,Research & Development,9,2,Medical,1,Female,1,Sales Executive,Married,95250,9,Y,19,8,0,22,3,20,11,8,1,4,3,3,3,0
2878,37,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Female,1,Research Scientist,Married,29290,1,Y,12,8,0,8,2,8,1,7,2,1,2,1,3,0
2879,35,No,Travel_Frequently,Research & Development,1,3,Other,1,Male,2,Research Director,Single,22750,5,Y,13,8,0,10,2,6,1,2,2,2,3,4,3,0
2880,42,No,Non-Travel,Research & Development,1,1,Technical Degree,1,Male,2,Sales Executive,Divorced,78790,2,Y,11,8,1,11,2,5,0,2,3,3,3,3,3,0
2881,38,No,Travel_Rarely,Sales,8,2,Marketing,1,Male,5,Research Scientist,Married,49300,9,Y,14,8,0,14,0,1,0,0,4,3,3,3,3,0
2882,38,No,Travel_Rarely,Human Resources,25,1,Human Resources,1,Female,1,Manufacturing Director,Married,78470,3,Y,14,8,1,9,3,7,1,7,4,4,1,4,3,0
2883,27,No,Travel_Frequently,Research & Development,13,4,Medical,1,Male,1,Manager,Married,44010,5,Y,13,8,0,6,4,2,2,0,3,1,3,2,3,0
2884,49,No,Non-Travel,Research & Development,23,1,Other,1,Female,2,Sales Executive,Divorced,92410,1,Y,19,8,1,7,5,7,1,7,4,4,3,3,3,0
2885,34,No,Travel_Frequently,Research & Development,7,2,Medical,1,Male,4,Sales Representative,Divorced,29740,1,Y,23,8,0,5,2,5,2,0,4,3,4,3,4,0
2886,40,No,Travel_Rarely,Research & Development,23,3,Medical,1,Female,1,Laboratory Technician,Married,45020,8,Y,12,8,2,15,0,7,3,7,3,4,4,2,3,0
2887,38,Yes,Travel_Rarely,Sales,6,4,Life Sciences,1,Female,3,Research Scientist,Married,107480,7,Y,15,8,0,17,3,1,0,0,2,1,3,3,3,1
2888,29,Yes,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,2,Research Scientist,Married,15550,1,Y,19,8,2,10,2,10,1,9,2,4,2,3,3,1
2889,22,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,4,Healthcare Representative,Divorced,129360,1,Y,11,8,2,4,3,4,2,2,4,2,2,3,3,0
2890,36,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,Female,2,Laboratory Technician,Single,23050,1,Y,17,8,0,8,3,8,1,7,2,4,3,3,3,0
2891,40,No,Non-Travel,Research & Development,28,2,Life Sciences,1,Male,1,Manufacturing Director,Married,167040,9,Y,22,8,0,5,2,3,0,2,4,4,1,4,4,0
2892,46,No,Travel_Rarely,Research & Development,25,1,Medical,1,Male,5,Research Scientist,Divorced,34330,7,Y,18,8,0,17,3,4,0,3,4,1,3,3,3,0
2893,32,Yes,Travel_Rarely,Research & Development,5,3,Medical,1,Male,1,Healthcare Representative,Married,34770,1,Y,11,8,0,14,2,14,9,8,4,4,2,4,3,1
2894,30,No,Non-Travel,Research & Development,17,4,Life Sciences,1,Male,2,Healthcare Representative,Single,64300,1,Y,12,8,1,12,2,11,5,8,3,3,3,2,3,0
2895,27,No,Travel_Frequently,Research & Development,18,2,Medical,1,Female,1,Laboratory Technician,Single,65160,1,Y,19,8,1,7,4,7,0,7,4,3,3,3,3,0
2896,51,No,Travel_Rarely,Research & Development,2,1,Medical,1,Female,1,Manufacturing Director,Married,39070,5,Y,13,8,0,16,2,10,4,7,2,2,1,3,3,0
2897,30,Yes,Travel_Rarely,Research & Development,10,4,Life Sciences,1,Female,2,Research Scientist,Single,55620,5,Y,13,8,0,8,3,5,0,4,4,1,3,2,3,1
2898,41,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,2,Human Resources,Single,68830,3,Y,19,8,2,16,3,1,0,0,4,4,3,2,3,0
2899,30,Yes,Travel_Frequently,Sales,3,2,Medical,1,Male,2,Healthcare Representative,Single,28620,5,Y,14,8,0,9,2,6,0,1,3,1,NA,2,3,1
2900,29,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Sales Executive,Single,49780,0,Y,13,8,0,7,3,6,1,5,3,3,2,2,3,1
2901,45,No,Non-Travel,Research & Development,2,3,Medical,1,Female,2,Research Scientist,Single,103680,6,Y,12,8,2,23,2,19,12,8,4,4,3,3,3,0
2902,54,No,Travel_Rarely,Sales,8,2,Marketing,1,Female,2,Laboratory Technician,Married,61340,2,Y,19,8,0,16,2,6,0,5,4,1,3,2,3,0
2903,36,No,Travel_Rarely,Research & Development,16,4,Life Sciences,1,Male,1,Healthcare Representative,Single,67350,8,Y,25,8,2,16,3,13,3,7,4,2,4,2,4,0
2904,33,No,Travel_Rarely,Sales,9,1,Other,1,Female,3,Sales Executive,Married,32950,6,Y,22,8,2,7,2,3,1,1,3,2,3,3,4,0
2905,37,No,Travel_Frequently,Sales,2,4,Life Sciences,1,Male,2,Laboratory Technician,Divorced,52380,1,Y,15,8,1,10,5,10,0,7,2,4,3,3,3,0
2906,38,No,Travel_Rarely,Research & Development,1,2,Medical,1,Male,4,Laboratory Technician,Divorced,64720,0,Y,12,8,0,17,4,16,5,13,1,3,2,3,3,0
2907,31,No,Non-Travel,Sales,4,1,Medical,1,Female,3,Research Scientist,Married,96100,0,Y,11,8,1,6,2,5,1,4,3,3,3,2,3,0
2908,59,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Female,3,Manager,Married,198330,3,Y,13,8,0,7,2,1,0,0,3,4,3,3,3,0
2909,37,No,Travel_Frequently,Sales,2,3,Marketing,1,Female,2,Laboratory Technician,Divorced,97560,4,Y,19,8,0,13,2,9,5,8,1,4,3,3,3,0
2910,29,No,Travel_Frequently,Sales,15,4,Medical,1,Female,1,Sales Executive,Married,49680,1,Y,19,8,3,11,4,11,4,1,2,4,3,3,3,0
2911,35,No,Travel_Frequently,Research & Development,19,3,Life Sciences,1,Female,1,Sales Executive,Single,21450,1,Y,13,8,0,10,6,10,0,8,3,3,4,2,3,0
2912,29,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,1,Female,1,Research Scientist,Single,21800,1,Y,21,8,0,4,2,4,0,1,3,4,2,3,4,1
2913,52,No,Travel_Rarely,Research & Development,1,2,Medical,1,Female,4,Manager,Single,83460,7,Y,14,8,0,6,5,2,2,2,3,4,2,3,3,0
2914,42,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,Female,2,Sales Executive,Married,34450,1,Y,11,8,2,22,2,22,11,15,3,4,3,3,3,0
2915,59,No,Travel_Rarely,Research & Development,4,4,Technical Degree,1,Male,1,Healthcare Representative,Married,27600,8,Y,11,8,0,7,3,2,2,2,2,3,2,4,3,0
2916,50,No,Travel_Rarely,Research & Development,11,2,Life Sciences,1,Male,2,Sales Executive,Divorced,62940,3,Y,23,8,1,32,2,7,0,6,4,4,2,4,4,0
2917,33,Yes,Travel_Rarely,Sales,11,4,Marketing,1,Male,1,Research Scientist,Married,71400,5,Y,21,8,0,8,2,5,0,4,3,4,1,2,4,1
